data:text/csv;charset=utf-8,
year,occupation_family,occupation_group,average_age,average_wage,wage,jobs,average_establishment_size,color,icon,ID CBO
2008,"Supervisores de Siderúrgia","Trabalhadores da Indústria",37,382.98,4212.85,11,5,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8201"
2008,"Operadores de Máquinas de Costurar e Montar Calçados","Trabalhadores Especializados da Produção",40,1255.51,2511.02,2,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7642"
2009,"Agentes da Saúde e do Meio Ambiente","Técnicos de Nível Médio",40,1642.69,188780717.95,114921,33,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3522"
2009,"Trabalhadores de Conservação de Estradas","Trabalhadores de Manutenção e Reparação",43,700.18,45163550.08,64502,47,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9922"
2009,"Agentes de Saúde","Trabalhadores de Serviços e Comércio",37,859.38,191132689.39,222407,49,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5151"
2009,"Dirigentes do Serviço Público","Dirigentes",42,2441.45,1361331023.98,557589,82,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1114"
2009,"Outros Profissionais de Ensino","Profissionais das Ciências e das Artes",42,2003.05,128337474.78,64071,19,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2394"
2009,"Policiais, Guardas Civis e Agentes de Trânsito","Trabalhadores de Serviços e Comércio",38,1511.19,89805946.69,59427,57,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5172"
2009,"Enfermeiros","Profissionais das Ciências e das Artes",38,2825,193513066.08,68500,15,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2235"
2009,"Professores do Ensino Fundamental 2","Profissionais das Ciências e das Artes",41,1580.09,229531358.28,145264,78,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2313"
2009,"Professores de Nível Médio na Educação Infantil","Técnicos de Nível Médio",38,1446.07,159872207.29,110556,53,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3311"
2009,"Técnicos em Geomática","Técnicos de Nível Médio",47,2199.51,4038310.91,1836,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3123"
2009,"Técnicos e Auxiliares de Enfermagem","Técnicos de Nível Médio",41,1289.37,314505758.56,243921,46,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3222"
2009,"Técnicos de Odontologia","Técnicos de Nível Médio",37,1079.47,21807573.86,20202,9,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3224"
2009,"Professores na Educação Infantil","Profissionais das Ciências e das Artes",42,2307.21,194562989.68,84328,75,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2311"
2009,"Contínuos","Trabalhadores de Serviços Administrativos",41,744.57,16270416.05,21852,20,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4122"
2009,"Administradores","Profissionais das Ciências e das Artes",42,5613.74,132411336.58,23587,12,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2521"
2009,"Trabalhadores de Administração de Edifícios","Trabalhadores de Serviços e Comércio",43,566.44,33947983.95,59932,32,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5141"
2009,"Diretores Administrativos e Financeiros","Dirigentes",41,2036.9,47297036.89,23220,8,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1231"
2004,"Trabalhadores de Extração de Sal","Trabalhadores Especializados da Produção",50,363.33,726.67,2,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7114"
2004,"Carpinteiros Navais","Trabalhadores Especializados da Produção",62,363.09,726.18,2,1,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7771"
2004,"Operadores de Fabricação de Materiais de Construção","Trabalhadores da Indústria",46,1530.76,6123.06,4,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8232"
2004,"Supervisores de Manutenção Eletromecânica","Trabalhadores de Manutenção e Reparação",56,1977.57,3955.15,2,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9503"
2004,"Extrativistas de Alimentos Silvestres","Trabalhadores Agropecuários, Florestais e da Pesca",32,562,1686,3,3,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6324"
2004,"Projetistas da Mecânica","Técnicos de Nível Médio",29,260,260,1,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3186"
2004,"Desenhistas Técnicos da Mecânica","Técnicos de Nível Médio",42,1068.59,1068.59,1,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3182"
2004,"Artesãos na Conservação de Alimentos","Trabalhadores da Indústria",52,314.6,314.6,1,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8481"
2004,"Produtores em Pecuária Polivalentes","Trabalhadores Agropecuários, Florestais e da Pesca",44,464.66,464.66,1,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6130"
2004,"Supervisores de Siderúrgia","Trabalhadores da Indústria",51,457.42,457.42,1,1,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8201"
2009,"Mecânicos Veicular Básico","Trabalhadores de Manutenção e Reparação",44,1076.16,1162262.36,1080,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9921"
2009,"Processadores de Dados","Trabalhadores de Serviços Administrativos",40,1417.4,26144050.49,18445,7,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4121"
2009,"Supervisores Administrativos","Trabalhadores de Serviços Administrativos",42,1841.74,190928238.13,103667,26,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4101"
2009,"Encanadores","Trabalhadores Especializados da Produção",45,1043.38,8145714.24,7807,5,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7241"
2009,"Psicólogos e Psicanalistas","Profissionais das Ciências e das Artes",40,2169.64,42776716.87,19716,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2515"
2009,"Analistas de Tecnologia da Informação","Profissionais das Ciências e das Artes",40,8576.02,69886008.25,8149,11,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2124"
2009,"Assistentes Sociais","Profissionais das Ciências e das Artes",42,2538.81,77266407.99,30434,7,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2516"
2009,"Técnicos em Telecomunicações","Técnicos de Nível Médio",42,2003.53,785387.62,392,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3133"
2009,"Montadores de Estruturas","Trabalhadores Especializados da Produção",49,1189.5,5237390.51,4403,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7155"
2009,"Técnicos em Edificações","Técnicos de Nível Médio",43,1991.24,7789741.31,3912,7,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3121"
2009,"Trabalhadores de Apoio à Agricultura","Trabalhadores Agropecuários, Florestais e da Pesca",44,946.15,8622323.19,9113,6,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6220"
2009,"Pintores de Obras e Interiores","Trabalhadores Especializados da Produção",45,1025.04,2891638.05,2821,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7166"
2009,"Nutricionistas","Profissionais das Ciências e das Artes",37,2096.93,17280877.38,8241,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2237"
2009,"Contadores","Profissionais das Ciências e das Artes",44,8185.46,115914433.87,14161,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2522"
2009,"Trabalhadores de Alvenaria","Trabalhadores Especializados da Produção",48,987.37,25667767.36,25996,7,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7152"
2009,"Trabalhadores de Laboratório Fotográfico","Trabalhadores Especializados da Produção",45,2295.59,2676668.72,1166,8,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7664"
2009,"Outros Trabalhadores de Edifícios","Trabalhadores de Serviços e Comércio",46,702.74,173020456.93,246207,91,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5143"
2009,"Diretores de Serviços de Saúde","Dirigentes",42,2165.61,15237267.98,7036,5,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1312"
2009,"Supervisores de Eletroeletrônica Veicular","Trabalhadores de Manutenção e Reparação",44,1179.4,21229.37,18,1,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9502"
2009,"Químicos","Profissionais das Ciências e das Artes",43,3238.33,2302456.57,711,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2132"
2009,"Secretários Executivos","Profissionais das Ciências e das Artes",39,2050.68,54189476.34,26425,10,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2523"
2009,"Diretores de Serviços Educacionais","Dirigentes",42,2346.63,84028359.84,35808,16,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1313"
2009,"Vigilantes e Guardas de Segurança","Trabalhadores de Serviços e Comércio",39,1763,207230780.13,117544,46,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5173"
2009,"Legisladores","Dirigentes",43,2955.52,13128462.2,4442,8,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1111"
2009,"Engenheiros Agrossilvipecuários","Profissionais das Ciências e das Artes",46,5213.02,33842948.27,6492,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2221"
2009,"Motoristas de Transportes Públicos","Trabalhadores Especializados da Produção",44,1144.29,13538100.56,11831,11,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7824"
2009,"Mecânicos de Equipamentos Esportivos","Trabalhadores de Manutenção e Reparação",45,961.33,42298.9,44,2,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9193"
2009,"Técnicos em Biblioteconomia","Técnicos de Nível Médio",38,920.69,5669658.35,6158,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3711"
2009,"Professores de Nível Médio no Ensino Profissionalizante","Técnicos de Nível Médio",42,2909.39,52159693.09,17928,74,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3313"
2009,"Fisioterapeutas","Profissionais das Ciências e das Artes",34,2053.2,20499170.71,9984,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2236"
2009,"Engenheiros Civis","Profissionais das Ciências e das Artes",48,5566.28,67819645.21,12184,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2142"
2009,"Desenhistas Técnicos em Geral","Técnicos de Nível Médio",47,2817.74,6466720.15,2295,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3180"
2009,"Agentes Fiscais","Técnicos de Nível Médio",41,1751.57,8325230.31,4753,12,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3523"
2009,"Ajudantes de Obras Civis","Trabalhadores Especializados da Produção",43,749.89,40241821.97,53663,33,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7170"
2009,"Operadores de Telefonia","Trabalhadores de Serviços Administrativos",40,1010.23,13674491.23,13536,4,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4222"
2009,"Técnicos em Transportes Rodoviários","Técnicos de Nível Médio",44,1217.64,1742454.42,1431,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3423"
2009,"Apontadores e Conferentes","Trabalhadores de Serviços Administrativos",44,1357.91,1156940.18,852,3,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4142"
2009,"Padeiros e Confeiteiros","Trabalhadores da Indústria",43,990.22,675334.55,682,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8483"
2009,"Corretores de Seguros","Técnicos de Nível Médio",34,934.85,7478.81,8,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3545"
2009,"Serventuários da Justiça","Técnicos de Nível Médio",42,2949.92,53482064.28,18130,28,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3514"
2009,"Técnicos em Terapias Alternativas","Técnicos de Nível Médio",41,1248.62,680500.32,545,6,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3221"
2009,"Técnicos de TV e Vídeo","Técnicos de Nível Médio",44,2136.66,717919.85,336,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3732"
2009,"Auditores Fiscais e Técnicos da Receita Federal","Profissionais das Ciências e das Artes",46,14302.63,207187916.01,14486,249,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2541"
2009,"Almoxarifes","Trabalhadores de Serviços Administrativos",42,1028.9,6125062.74,5953,3,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4141"
2009,"Mecânicos de Veículos Automotores","Trabalhadores de Manutenção e Reparação",45,1188.85,7086790.76,5961,3,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9144"
2009,"Instrutores e Professores de Escolas Livres","Técnicos de Nível Médio",38,1090.07,8669367.63,7953,13,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3331"
2009,"Diretores de Serviços Sociais","Dirigentes",39,1486.48,6336881.46,4263,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1311"
2009,"Pilotos da Aeronáutica","Profissionais das Ciências e das Artes",48,8409.84,723246.91,86,6,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2153"
2009,"Cientistas da Informação","Profissionais das Ciências e das Artes",45,3554.52,9017825.29,2537,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2612"
2009,"Aplicadores de Pisos e Revestimentos","Trabalhadores Especializados da Produção",47,780.9,77309.45,99,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7165"
2009,"Pescadores","Técnicos de Nível Médio",42,1023.36,322358.66,315,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3412"
2009,"Diretores de Operações em Armazenagem e Transporte","Dirigentes",43,1848.58,419628.58,227,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1226"
2009,"Trabalhadores de Atenção a Pessoas em Risco","Trabalhadores de Serviços e Comércio",34,1273.34,4310278.67,3385,7,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5153"
2009,"Eletricistas de Manutenção Eletroeletrônica","Trabalhadores de Manutenção e Reparação",44,1173.24,3492754.18,2977,2,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9511"
2009,"Biólogos","Profissionais das Ciências e das Artes",41,3088.47,16792019.56,5437,8,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2211"
2009,"Trabalhadores de Instalações Elétricas","Trabalhadores Especializados da Produção",44,1112.43,4751218.02,4271,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7156"
2009,"Trabalhadores Polivalentes de Animais","Trabalhadores Agropecuários, Florestais e da Pesca",47,1151.72,805053.34,699,3,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6230"
2009,"Diretores de Obras em Construção","Dirigentes",45,2019.53,2100311.34,1040,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1223"
2009,"Gerentes de Recursos Humanos","Dirigentes",40,1971.1,3595291.56,1824,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1422"
2009,"Engenheiros Eletricistas","Profissionais das Ciências e das Artes",46,4604.19,1533195.81,333,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2143"
2009,"Técnicos em Diagnóstico e Terapia","Técnicos de Nível Médio",41,1545.66,13515302.51,8744,8,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3241"
2009,"Instaladores de Produtos e Acessórios","Trabalhadores de Serviços e Comércio",53,1731.48,19046.34,11,1,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5231"
2009,"Técnicos Ambientais e Efluentes","Técnicos de Nível Médio",38,1617.88,1265186.6,782,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3115"
2009,"Diretores de Comercialização e Marketing","Dirigentes",43,3411.58,201283.34,59,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1233"
2009,"Técnicos de Planejamento e Controle de Produção","Técnicos de Nível Médio",47,1394.32,3851116.89,2762,8,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3911"
2009,"Técnicos em Administração","Técnicos de Nível Médio",44,2287.17,73642459.57,32198,31,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3513"
2009,"Técnicos em Obras de Infraestrutura","Técnicos de Nível Médio",40,1667.1,3630957.49,2178,7,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3122"
2009,"Diretores de Operações em Turismo","Dirigentes",39,1627.27,177373.16,109,1,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1225"
2009,"Gerentes de Operações Comerciais","Dirigentes",38,1274.24,344045.19,270,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1414"
2009,"Administradores de Tecnologia da Informação","Profissionais das Ciências e das Artes",38,1904.29,1397755.89,734,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2123"
2009,"Trabalhadores Polivalentes da Confecção de Roupas","Trabalhadores Especializados da Produção",51,1035,234946.26,227,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7630"
2009,"Professores de Ciências Humanas do Ensino Superior","Profissionais das Ciências e das Artes",37,1854.28,3363673.49,1814,18,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2347"
2009,"Operadores de Instalações de Água","Trabalhadores da Indústria",43,1292.63,2704198.08,2092,8,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8622"
2009,"Operadores de Máquinas da Extração Mineral","Trabalhadores Especializados da Produção",45,1194.66,1551874.67,1299,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7112"
2009,"Outros Trabalhadores nos Serviços de Alimentação","Trabalhadores de Serviços e Comércio",41,607.16,734675.01,1210,13,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5135"
2009,"Técnicos em Áudio","Técnicos de Nível Médio",42,1852.95,626298.85,338,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3741"
2009,"Técnicos em Segurança do Trabalho","Técnicos de Nível Médio",40,1567.21,1109586.82,708,1,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3516"
2009,"Professores do Ensino Profissional","Profissionais das Ciências e das Artes",39,1399.54,7914430.16,5655,28,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2331"
2009,"Técnicos Mecânicos","Técnicos de Nível Médio",45,1568.18,1107138.85,706,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3141"
2009,"Relações Públicas","Profissionais das Ciências e das Artes",46,3656.98,15487320.44,4235,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2531"
2009,"Técnicos Químicos","Técnicos de Nível Médio",40,1534.52,3110476.47,2027,7,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3111"
2009,"Técnicos em Laboratório Industrial","Técnicos de Nível Médio",45,2268.94,3040391.61,1340,5,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3011"
2009,"Auxiliares de Documentação","Trabalhadores de Serviços Administrativos",39,1056.62,4825597.6,4567,8,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4151"
2009,"Mecânicos de Manutenção Metroferroviária","Trabalhadores de Manutenção e Reparação",50,1829.83,3785924.94,2069,13,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9143"
2009,"Gestores Públicos","Dirigentes",36,5322.58,3630005.8,682,9,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1115"
2009,"Biomédicos","Profissionais das Ciências e das Artes",35,1484.52,231585.21,156,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2212"
2009,"Supervisores de Atendimento ao Público","Trabalhadores de Serviços Administrativos",37,3143.82,64382326.32,20479,62,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4201"
2009,"Diretores Gerais","Dirigentes",42,2574.35,10647542.89,4136,5,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1210"
2009,"Trabalhadores da Mecanização Florestal","Trabalhadores Agropecuários, Florestais e da Pesca",44,997.84,287380.57,288,3,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6420"
2009,"Trabalhadores de Transporte Sobre Trilhos","Trabalhadores Especializados da Produção",43,3969.68,6819912.98,1718,33,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7831"
2009,"Técnicos Petroquímicos","Técnicos de Nível Médio",38,951.59,238850,251,6,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3112"
2009,"Auditores Fiscais do Trabalho","Profissionais das Ciências e das Artes",43,7914.17,47912416.24,6054,20,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2543"
2009,"Pesquisadores das Ciências Naturais e Exatas","Profissionais das Ciências e das Artes",43,8378.28,1172959.43,140,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2031"
2009,"Artesãos de Metais Preciosos","Trabalhadores Especializados da Produção",52,626.48,21300.53,34,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7511"
2009,"Gerentes de Tecnologia da Informação","Dirigentes",38,3297.56,824390.35,250,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1425"
2009,"Diretores de Manutenção","Dirigentes",40,1096.53,491247.08,448,3,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1238"
2009,"Técnicos em Eletrônica","Técnicos de Nível Médio",33,1472.91,1371282.75,931,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3132"
2009,"Trabalhadores da Manutenção de Trilhos","Trabalhadores de Manutenção e Reparação",44,1021.15,940487.28,921,6,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9911"
2009,"Delegados de Polícia","Profissionais das Ciências e das Artes",44,9312.02,70343019.33,7554,243,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2423"
2009,"Entrevistadores e Recenseadores","Trabalhadores de Serviços Administrativos",30,864.47,4618025.4,5342,27,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4241"
2009,"Artesãos da Confecção de Artefatos de Couros e Peles","Trabalhadores Especializados da Produção",43,770.45,391392.04,508,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7683"
2009,"Operadores de Desdobramento de Madeira","Trabalhadores Especializados da Produção",47,772.26,30118.23,39,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7731"
2009,"Técnicos em Transportes Aéreos","Técnicos de Nível Médio",39,1351.96,170347.87,126,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3425"
2009,"Trabalhadores do Acabamento Gráfico","Trabalhadores Especializados da Produção",49,2841.62,252904.55,89,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7663"
2009,"Fonoaudiólogos","Profissionais das Ciências e das Artes",36,2044.54,8106630.92,3965,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2238"
2009,"Artistas Visuais","Profissionais das Ciências e das Artes",44,1817.17,777750.45,428,2,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2624"
2009,"Antropologistas","Profissionais das Ciências e das Artes",45,3682.18,3048848.84,828,3,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2511"
2009,"Terapeutas Ocupacionais","Profissionais das Ciências e das Artes",38,2461.25,4789594.22,1946,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2239"
2009,"Guias de Turismo","Trabalhadores de Serviços e Comércio",38,1113.68,223851.23,201,2,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5114"
2009,"Tintureiros e Lavadeiros","Trabalhadores de Serviços e Comércio",41,624.2,1777102.22,2847,9,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5163"
2009,"Montadores de Aparelhos de Telecomunicações","Trabalhadores Especializados da Produção",38,679.72,39423.99,58,8,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7312"
2009,"Técnicos em Edição de Filme e Vídeo","Técnicos de Nível Médio",44,1248.11,122315.08,98,3,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3744"
2009,"Lavadores e Passadores de Roupa","Trabalhadores de Serviços e Comércio",45,610.61,104414.6,171,2,"#17BCEF","/static/img/icons/occupation_group/occupation_group_5.png","5164"
2009,"Extrativistas de Madeira","Trabalhadores Agropecuários, Florestais e da Pesca",43,965.19,134162.71,139,3,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6321"
2009,"Trabalhadores de Carga e Descarga de Mercadorias","Trabalhadores Especializados da Produção",43,697.68,897228.14,1286,10,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7832"
2009,"Analistas Econômico-Financeiros","Profissionais das Ciências e das Artes",43,12134.84,13336192.13,1099,12,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2525"
2009,"Professores de Artes do Ensino Superior","Profissionais das Ciências e das Artes",40,1781.15,799739.93,449,5,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2349"
2009,"Professores de Educação Especial","Profissionais das Ciências e das Artes",41,1929.08,15693125.26,8135,28,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2392"
2009,"Intérpretes Musicais","Profissionais das Ciências e das Artes",39,1754.88,3330770.49,1898,16,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2627"
2009,"Supervisores das Indústrias de Mobiliário","Trabalhadores Especializados da Produção",49,1618.7,169964.1,105,2,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7701"
2009,"Auxiliares de Correios","Trabalhadores de Serviços Administrativos",35,635.62,191322.94,301,2,"#B7834B","/static/img/icons/occupation_group/occupation_group_4.png","4152"
2009,"Pintores de Equipamentos e Estruturas Metálicas","Trabalhadores Especializados da Produção",45,1209.88,1010257.07,835,3,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7233"
2009,"Supervisores na Área Florestal e Aquicultura","Trabalhadores Agropecuários, Florestais e da Pesca",38,1229.74,67635.85,55,1,"#105B10","/static/img/icons/occupation_group/occupation_group_6.png","6301"
2009,"Diretores de Suprimentos e Afins","Dirigentes",41,2086.47,1001509,480,2,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1234"
2009,"Gerentes de Manutenção e Afins","Dirigentes",42,3107.28,5133239.57,1652,7,"#752277","/static/img/icons/occupation_group/occupation_group_1.png","1427"
2009,"Técnicos Eletricistas","Técnicos de Nível Médio",46,2053.23,2576808.99,1255,2,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3131"
2009,"Artistas de Circo","Técnicos de Nível Médio",44,939.64,51680.25,55,4,"#D66011","/static/img/icons/occupation_group/occupation_group_3.png","3762"
2009,"Mecânicos de Bombas e Motores","Trabalhadores de Manutenção e Reparação",42,1047.11,345548.4,330,2,"#581F05","/static/img/icons/occupation_group/occupation_group_9.png","9111"
2009,"Supervisores da Produção de Utilidades","Trabalhadores da Indústria",42,1321.91,630551.08,477,5,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8601"
2009,"Operadores de Equipamentos de Movimentação de Cargas","Trabalhadores Especializados da Produção",47,1343.5,394989.39,294,4,"#9EDAE5","/static/img/icons/occupation_group/occupation_group_7.png","7822"
2009,"Operadores de Geração de Energia","Trabalhadores da Indústria",44,643.03,27007.62,42,2,"#FFC41C","/static/img/icons/occupation_group/occupation_group_8.png","8611"
2009,"Professores de Física e Química do Ensino Superior","Profissionais das Ciências e das Artes",44,4932.02,330445.45,67,4,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2342"
2009,"Oficiais de Máquinas da Marinha","Profissionais das Ciências e das Artes",41,2538.3,43151.21,17,1,"#CC0000","/static/img/icons/occupation_group/occupation_group_2.png","2152"
